id,topic_id,text,type,effectiveness,lang,tok_len
c21a72de7656,A32A838D1C3F,"to be truthful, trying to go to venus is a good way to learn more about the planets and to see if there is any living sources out there in the galaxy. but at the same time it's a good way to get killed.(not saying you should do it for the fun of it or for suicide.)",Position,Adequate,en,57
6cff2009b35a,A38F35A9F711,it is contradictive that he decided to include facts and data that went against his own thoughts because he came back and listed data that went against the negative statements. the author created confusion to what he actually believes.,Position,Effective,en,39
83528732f15f,A394F82B98D2,striving to meet venus is challenging but one challenge were willin to take,Position,Ineffective,en,13
6de875ddcec1,A3AD25786D36,yes the planet sounds to good to be true but if that is what we have that is atleast like earth we should give it a try. considering the fact of life on another planet is fascinating,Position,Adequate,en,37
66dc33592d58,A3BFEB7818C7,even though it can be dangerous it is a worthy pursuit.,Position,Adequate,en,11
bebbf88fe692,A43D4896E15A,in my opinion you should not let anyone use a phone while in an operating video because it could become a distraction to everyone that's in the vehicle.,Position,Adequate,en,28
f2fdcc5f0541,A44D40ED0F9B,if you join you will see how much being a seagoing cowboy may change your life.,Position,Adequate,en,16
8271d6d47ada,A451B2D00666,"students, due to different commitments, should be able to design their own summer projects.",Position,Effective,en,14
6f788e4d427a,A455B4430327,"in the united states ,the environmental protection agency is promoting what is called ""car reduced""communtunties",Position,Adequate,en,15
c31284034edf,A4ADCC04C319,"although some may believe otherwise, summer projects should be teacher-designed",Position,Effective,en,10
09dbba872f22,A4E6E2D5658D,students should create their own assignments for the summer,Position,Adequate,en,9
563eac594d9a,A4F0BACE1010,i think we shouldn't nchange anything at all about computers,Position,Ineffective,en,10
53a046bd0e80,A4FBD7A27089,"summer projects should be student-designed,",Position,Adequate,en,5
5432dfe97bc1,A50C90D2A2A0,you can be a seagoing cowboy,Position,Adequate,en,6
4a1ffd29cb85,A588F05DC41F,the teachers' projects would create anxiety for many but letting the students take the wheel could be interesting,Position,Adequate,en,18
bedec0b33cb9,A5C943C27546,the author supports that studying venus is a worthy pursuit despite the dangers represents.,Position,Adequate,en,14
e2f4301b351e,A5DA0D5410DE,"my principal recently decided that all students should participate in an extra curricular activity, and i totally agree.",Position,Adequate,en,18
1826744886de,A615D47180DF,i think the autor supports his claim really well with the detail he gives us.,Position,Adequate,en,15
787522308f7c,A62EBECE741D,i agree because all students should do something fun and move around,Position,Ineffective,en,12
e3051140ad7c,A63EC24F1DD4,"so, in conclusion, this artifact of mars is real.",Position,Ineffective,en,9
451590e594a7,A6527612255D,i think that drivers should not be able to use their phones while driving but only if emergency & navigation.,Position,Adequate,en,20
dcf5c6cca1bc,A65A82E9C85D,technology can make thing better but some technology can make thing worse.,Position,Ineffective,en,12
d84dfb1bdd94,A68BE59D62B4,i feel like we don't need them type of thing in the classroom.,Position,Adequate,en,13
08a08ed5ea1a,A69B61336132,students should design the summer projects that they have to do.,Position,Adequate,en,11
d647799ce0ac,A7431EE1E25B,the author does not support the idea that studyng venus is a worthy pursuit despite the dangers it presents because he or she provides no explanation of facts stated and creates conflicting ideas that cast a grim shadow on travel to venus.,Position,Adequate,en,42
d7751ed4f92a,A7AF38D7EB8F,"i would imagine that constructing a computer that has a lot of functions and features could lack the knowledge of a person's understanding of how to ""use"" the computer properly, which will turn out to be more like ""trashware"" than ""software""",Position,Ineffective,en,41
9a1c84ca2b8f,A7D201133DAD,"limiting your car usage has benifits to yourself, the community and the environment.",Position,Adequate,en,13
205eca5ce254,A831BFD2DCBE,in this article or passage the author idea was to explore venues more find out what are it values. because if earth would suffer a damage of nature venues would be the only safe place for humans,Position,Ineffective,en,37
c99f472853b9,A8A25F94F5B6,the facial action coding system should be use in class room,Position,Adequate,en,11
95e350f58b01,A8D21847EA6D,the author explains to us how worthy it is to study venus,Position,Adequate,en,12
1dd150545579,A8D9AE4B4259,i believe that all students should participate in an extracurricular activity,Position,Adequate,en,11
a6734981cd68,A8FD11F16108,in my perceptative i like this idea but then i don't,Position,Ineffective,en,11
28cf681399ae,A90D70556372,so yes i think that this technology can tell emotional expressions of students in a classroom is valuable.,Position,Adequate,en,18
65015f4c08ed,A92899103F3B,in conclusion i think it is very useful in my opinon and i hope they make more of these inventions,Position,Adequate,en,20
7347d687f57b,A93C6DA5B026,i believe that venus is a worthy pursuit despite of dangers,Position,Adequate,en,11
9e2272ac1207,A954E3B54194,i believe that the face on mars is just a natural landform,Position,Adequate,en,12
7a77954db9ce,A969E6903C17,the likeness face of a human most of been a rock formation as said in the article or a landing of an spacecrft or even from a take off but there so no such thing as aliens that would do that or they don't even exists.,Position,Ineffective,en,46
eb31e2996064,A96CC7C93B2A,having th advantage of source the population with no more cars is what i would have done.,Position,Ineffective,en,17
99b268b2155b,A9B0314D6914,i go against this technology to read students emotional expressions. this is totaly bs,Position,Adequate,en,14
7ece00159fe0,A9D670ADCE41,it's all on how to go about studying the planet venus despite the dangers.,Position,Adequate,en,14
3cec5f3aee64,AA01A40D15DA,"if the answer is no to the first three questions and yes to the two other questions, then the seagoing cowboys program is for you.",Position,Adequate,en,25
9c568956d9d5,AA0660FA9196,"i think the answer will be: yes, the computer they can read students' emotional.",Position,Ineffective,en,14
503e589b9b25,AA0B42CF00A6,i find facs a good thing a postive,Position,Adequate,en,8
b8f0a002ae62,AA23423F78A8,"in the passage ""the challenge of exploring venus"" the author supports the idea of exploring venus despite the dangers there can be.",Position,Adequate,en,22
00d2f1913c95,AA45F6AB9AA9,that's why if my principal decided to make me do an extracurricular activity i would disagree,Position,Effective,en,16
128ab88c367f,AA7A452C4D9F,ithink others should go join the seagoing cowboys program.,Position,Adequate,en,9
a432d02e28c5,AAE4139C25E1,attachment to these devices can distract individuals from their surroundings causing a number of problems,Position,Adequate,en,15
c2030f51f508,AB0403712FA9,"extracurricular activities are a bad idea for any dedicated student to participate in, yet here we are still getting sign ups every day.",Position,Adequate,en,23
684e8844bd8a,AB199403D486,"is venus a worthy pursuit despite the danger, i say no",Position,Adequate,en,11
e1fb8db6b075,AB2D3DFD55CD,a computer can not tell your emotions because a computer does not have emotions,Position,Ineffective,en,14
3559e1d3720d,ABB7625615F2,the folllowing details and information will be informing you exactly why scientists and theorists are having different opinions about the peculiar face.,Position,Ineffective,en,22
a2edc6d4ef5d,ABC4770058F6,teachers should be designing the summer projects,Position,Adequate,en,7
df8d84f65d74,ABCAF2A8A893,the author suggests that studying venus is a worthy pursuit despite the dangers because they are so many risks.,Position,Adequate,en,19
d9a69342e08f,ABF484B46756,extracurricular activities should be required.,Position,Adequate,en,5
373c240af2bc,AC38AA9C5E8B,so i'm gonna go ahead and tell you why i think this is why i don't think it is a human at all.,Position,Ineffective,en,23
ddbe0981db87,AC55C74991AC,there are great things being in the seegoing cowboys,Position,Adequate,en,9
46463cb2056e,AC5F232F9F99,these summer projects should be student designed,Position,Adequate,en,7
ff049324efa3,AC71A062B952,people need their phones to direct their self's places or answer emergency texts or calls.,Position,Adequate,en,15
87553c00dbf3,AD3FFB7CA387,"combining the use of a battery rather than gasoline, and not overusing the car, you will have the perfect combination, which is what everybody should strive to accomplish. help the environment, and get the right amount of exercise.",Position,Effective,en,38
0bad85a4af22,ADAE8A21CE9E,people should not waste there oney on something like that because by would peole need to know the emotions of students students are either happy neutral or sad,Position,Adequate,en,28
192b97074899,AE0BBF382263,"venus poses several dangerous obsticles to pursuit because of how dangerous the planet actually is, which makes the time of pursuing the planet not reasonable and not worth the time for scientist",Position,Adequate,en,32
d2375fa1a9d8,AE37AE3F79C7,"it is critically important that these summer assignments are student-designed, meaning that most of what is done for the assignment is thought of by the student rather than simply following the guidelines of their teacher",Position,Effective,en,35
7f0b4f315f5b,AE587E8BC0D3,"adavntages of limiting your car usage can actually be benifitical to you and your family, maybe even the earth you live on.",Position,Adequate,en,22
6af40cea2c0d,AE6BABB53D5E,forcing students to participate in an extracurricular activity is unethical and promotes involuntary participation to students who are already busy managing grades and a social life,Position,Effective,en,26
4cb23113f11b,AE6E407DC359,one why in the world would you want to know soemones mood you dont know what they were going threw thats history hwat they were feeling let the past stay in the passed,Position,Ineffective,en,33
ea9edb642502,AF3D63DA7CB4,"motorized vehicles have put a tole on our environment, our well being, and our wallets.",Position,Effective,en,15
a0d8a71349a1,AF637B7047FB,in my opinion this is a great idea.,Position,Adequate,en,8
92a940a83cf6,AF66DEECF5A6,my honest oppinion on this topic is that we should not be exploring venus right now. we just don't have the right technology for it right now.,Position,Ineffective,en,27
bf7a10d85442,AFCE5307F69A,"although teacher-designed projects would be beneficial for learning in more detail, summer projects should be student-designed",Position,Effective,en,16
47ba21d3d6c6,AFCF10293B9A,i am going to argue for the value of having the facial action coding system in the computers.,Position,Adequate,en,18
f7124ec5e7fc,B0007528CB4A,i think venus is not worth the try.,Position,Adequate,en,8
b463f7e6a8c0,B07E96B9767C,"if we were to introduce the new facs technology, it may have unindended lasting impacts which could be detrimental to our society.",Position,Effective,en,22
50f5d6e0b23f,B07F2237C606,this technology is a good idea to all students in a classroom who is feeling different emotions.,Position,Adequate,en,17
10698eabaa41,B095598DEE04,the facial action coding system is not a valuable to students,Position,Effective,en,11
22b593340886,B098FABF15D7,this face is not created by aliens.,Position,Adequate,en,7
425f235da7ab,B09E38E0E8EC,"although limiting car usage may seem out of the ordinary, it has many benefits that appeal to people.",Position,Adequate,en,18
96f863f0b8df,B0A08E744DF1,"the use of technology suchas, facial action coding system, is totally uneccessary in the classroom setting.",Position,Adequate,en,16
e6c7183992f5,B0AD7021AB07,summer school projects should be student-designed,Position,Adequate,en,6
7cdca0c73946,B0C80C0550D7,"conspiracy theorist were fast to make speculations that this was ancient alien architecture or something of the sort. but nasa said that the face was just a geograghical coincidence, and there is no alien stucture on mars.",Position,Effective,en,37
e1e979c0359d,B0CA3173B40D,i think the summer assignments should be teacher-designed,Position,Adequate,en,8
506a78bb1cd9,B0CCFA21F82C,my principal says we all have to participate in at least one after school activity. i totally agree with him.,Position,Adequate,en,20
5bc71bbd68e3,B0EA4F7B076C,the author supports his ideas in this passage good because he lists all the good details when he's going to support something,Position,Adequate,en,22
b33d0b5874f6,B0EB441FDE3A,in my oppinion this is not made by aliens.,Position,Adequate,en,9
1da96844b0c2,B150E66D6C5B,the face is a natural landform because aliens are not rule.,Position,Ineffective,en,11
877993f290a5,B181B21A4FA6,"if we find that we can live on venus with this research, then why shouldn't we.",Position,Adequate,en,16
d326e81da132,B1F07D72CCB4,if i was a scientist i would convience them that the face in the ground was just a natural landform in many ways,Position,Adequate,en,23
aca8baf3a1f4,B1FAD06077ED,"by carefully examining the text and pondering their ideas of the planets surface and difficuties of gaining access to venus , one could definitely say that yes, the author does support their idea very well. but this is a planet that can crush submarines like soda cans.",Position,Effective,en,47
d007be95e447,B216794ACCCA,"in the article, ""the challenge of exploring venus,"" the author thinks studying venus is a worthy pursuit despite the dangers, but does not support this idea very well.",Position,Effective,en,28
d5baed07f073,B2426E4674E7,the author certainly proves their idea on why they think studying the planet venus is worth it. the author supports their idea by making sure to back it up with evidence.,Position,Effective,en,31
ce8c2e0fe330,B24EE1A93A0B,after all would you decide to help out and figure out more about venus? scientist are doing a great job so far with everything they are figuring out about what could be more helpful to them. they also know that is can be safe for them to hover over venus instead of landing on it and having a horrible tragidy.,Position,Ineffective,en,60
b8d7a8967d65,B295BC411B70,there are a lot of advantages on why we should limit car usage,Position,Adequate,en,13
38b5922ecc7b,B2D57A646363,limiting car usage is a great idea,Position,Adequate,en,7
d0ac49e31fd5,B3176BB24009,"with this in mind, the idea that using facial action coding systems in classrooms would be valuable is not only true, but something that should be acted upon. (d'alto).",Position,Effective,en,29
e47dcbefc306,B3388EF1E80C,summer projects should be designed by students,Position,Adequate,en,7
d8a2d68c7c4e,B371C925A2B2,i think that using the techonogy to read student emotional expression of student in a class is valuable,Position,Adequate,en,18
c1cecf597bed,B37E64E1BE1E,"for me i'm not okay by techonology called the facial action system because that can't tell that you can describe people's emotion,",Position,Adequate,en,22
6d4d90e8b7bc,B4025ED10B7E,i think it is a mesa on the red planet.,Position,Adequate,en,10
6d1896d57458,B40DD5822E7E,i am here to tell you why we shouldn't have to be in extracurricular activities.,Position,Adequate,en,15
bd592bf9578c,B437EB073109,today i'm going to give you three reasons why it's a challenge to explore venus.,Position,Ineffective,en,15
d257b115540b,B43F583ECE54,being exposed to this type of activity from a young age will ensure your success in later years.,Position,Effective,en,18
ed1f22a6410c,B45B48157399,schools should use facial action coding system because its use full for school.,Position,Adequate,en,13
7fe64080e1ca,B460B20EE678,"humans didn't want venus's power at first because it's too hot and now, they want it because it's safe. in the paragraph 8, the last line, it said ""our travels on earth and beyond should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation"".",Position,Ineffective,en,55
535f91c09c06,B471DC1A142D,why should we stop driving cars?,Position,Ineffective,en,6
2e30c25c9acd,B4C4BABFB290,students should at least participate in one extracurricular activity,Position,Adequate,en,9
c6c47b670f11,B4CB3063482A,"the face on mars formed to be a natural land form, so scientists told the people that there was no alien life form and that they were safe from harm.",Position,Adequate,en,30
0c16002424a7,B4FD96336393,in this story the author is trying to claim that venus is worthy of to explore even tho venus is dangerous,Position,Adequate,en,21
61416a0d6efe,B5113469D13C,"some say that aliens made it, but others said that it is a landform",Position,Ineffective,en,14
aea34c4b77ea,B51E027B51AF,this is just a natural landform created on mars.,Position,Adequate,en,9
d2e24a44b76d,B57C860BE032,i will be trying to convince the population to beleive that the face's on mars are natural landforms.,Position,Adequate,en,18
d284d8152d8c,B5A5CFDCE29E,i think these projects should be teacher-designed because in my opinion it would be better and it would actually help them more.,Position,Adequate,en,22
3d8fba08695f,B5CA9C10711C,teachers should be designing these summer project,Position,Adequate,en,7
06ef29f573a7,B5D9F34D2CAC,studying venus closely is worth the risk for more information on venus.,Position,Adequate,en,12
3fcac79bc468,B5DBDEBA4B23,"if everyone has a new car if every one one the planet has a new car and is always driving, we have better get to bying gas masks",Position,Adequate,en,28
f5a040e880c9,B60AC5648815,i sure wouldnt want a job like that!!!!!!!!!,Position,Ineffective,en,8
68bceaa8ed9e,B6B2D2FC8F3D,"if a principal made every student engage in an extracurricular activity, i would disagree. i do not think students should be forced to do certain activities",Position,Effective,en,26
5f1fcc779a2c,B6B7196E454E,i am going to show you both sides why it would be good to go and why it wouldn't be good to go,Position,Ineffective,en,23
ca642c684ce9,B6F03D0CEABE,i still believe that students should be the ones to design it.,Position,Effective,en,12
27caa1be508a,B709F976724E,in my opion show the emotion is very important bacuse it will show the tacher if you understand the lesson or not.,Position,Adequate,en,22
a17dc7ebbe19,B78889CD7103,the value of using this technology to read students' emotional experessions is something i can agree with.,Position,Adequate,en,17
17988e97580f,B79ABAFC71D1,"the author thinks, that exploring venus could be a dangerous thing to do",Position,Adequate,en,13
c061b8a6ff07,B7AE34990F95,"as the author said "" studying venus is a worthy pursuit despite the danger it presents"".",Position,Adequate,en,16
7acbbf74139b,B7E936A82959,the advantages of limiting car usages,Position,Ineffective,en,6
ca127203dbb8,B8476CE22AF9,venus seems like it would be very challenging to explore and the author gives many reasons why it would be so difficult. for some reason though he doesnt really list any benefits to exploring venus.,Position,Adequate,en,35
0797a5d58fdc,B867F487B9F3,a revolutionary idea has been spreading around the world: using personal automobiles less.,Position,Effective,en,13
c15c61014d34,B86BB171770C,the face on the planet is just a weird land marking. it was not made by aliens it was only just luck that it was there.,Position,Adequate,en,26
13b4e7298f37,B8757E80EB9D,the writer to this story certanly convinced me that we should not study venus anymore,Position,Adequate,en,15
f2e851c9c991,B87E8822B2D2,"cell phone use should not be legal while driving, it causes many accidents even fatalities. drivers become careless while driving when using cell phones.",Position,Effective,en,24
ab0ff9dfbce6,B89BB1FC1E1F,auther did a very great job finding his resouces and fact about his story he told,Position,Ineffective,en,16
9868c53d77b8,B8B5B46DA523,venus really is a challanging planet for people to study.,Position,Adequate,en,10
9b0f047aeff4,B8D49BD571C2,i think that people should participate in the 'seagoing cowboys',Position,Adequate,en,10
a62d1b8808f6,B8D9250543E0,the author suortts both ideas it the text he thinks that its smart that people whant to go visit venus but at the same time he thinks that its very dangers to go too venus.,Position,Adequate,en,35
096b402094d0,B8EAF80A1409,teachers should ultimately design summer work,Position,Adequate,en,6
bac8eeb017a5,B90C8C40C0A0,the summer projects should be student-designed rather than teacher designed.,Position,Adequate,en,10
aa20795315a9,B91B697EB28E,"but this is no time to be doing what you want, its about saving earth and everyone in it, and trying to avoid cars.",Position,Adequate,en,24
c01261b7c231,B9347CDF2461,the u.s. government should ban texting while driving in all fifty states no questions asked!,Position,Effective,en,15
d1daf4043bab,B93581E854BD,i think the technology called the facial action coding system is valuable,Position,Adequate,en,12
b50f533a4c91,B94059412B2C,it is completely unfair to force students to partake in an activity.,Position,Effective,en,12
cc3ce21f0eb6,B9854217BB04,"when i was reading this article, it brought to my attention that venus is a worthy pursuit despite the dangers.",Position,Adequate,en,20
9738b2a10edd,B9B45507DDF8,luke is brave to do this cause a lot of people just are scared to go across the world.,Position,Ineffective,en,19
3b2801b7f903,B9B653AD964E,i disagree with this because every student in the school must or forced to do an after school activity.,Position,Effective,en,19
9437ab7af103,B9C3E87E3FEA,this technology is very valuable for the classroom.,Position,Adequate,en,8
f0797518170e,B9E26FE6A3D7,that technology would not help in schools because the fact that students are sometimes not happy with how computer ads put up.,Position,Ineffective,en,22
cc90c1ee5edb,B9F4BF3DC949,lukes point of vew is that luke is trying to get people to partisapatein the seagoing cowboys program,Position,Adequate,en,18
745df4912de8,BA591AF1C837,you should join the seagoing cowboys program!,Position,Adequate,en,7
cedc3b340bd9,BA71F335957F,the author studying is worthy pursuit despite the dangers it presents from the article,Position,Adequate,en,14
6d4a2b6053b7,BA8BE010BFC6,the author supports his story very well i think. he knows what he's talking about to be able to wright a story over it.,Position,Ineffective,en,24
2320ced4332b,BAC30ACCEEFF,"""making mona lisa smile"" is about how a computer can detect emotions from a picture or person.",Position,Ineffective,en,17
0c0d9b961311,BAC5264E2DCE,"at schools, who require students to do projects over the summer, it should be the students who design what project they do",Position,Adequate,en,22
ae1bad085cd1,BAC681996825,there are good benefits and bad benefits of not having a car.,Position,Ineffective,en,12
87cca221c44f,BB5B7EE4A1A6,the summer projects should be student designed,Position,Adequate,en,7
c8ae8faa1831,BBEE06BD484C,summer projects should be teacher- designed.,Position,Adequate,en,6
ff509d6ecc47,BBF34C059226,that with the author's idea of pursuiting to venus. even through with the dangers of it by studying to go there does'nt sound too bad to think of,Position,Ineffective,en,28
f161cd1edfda,BC0D9F77A3DA,"whether it gives you good experience for your future career, helps you develop good leadership and decision-making, or keeps you in shape, the pros of requiring extracurricular activities far outweighs the cons.",Position,Effective,en,32
eb46e86c3239,BC22AA8852AD,"in the article ""the challenge of exploring venus"", mostly talks about venus is worthy pursuit despite the dangers it could be .",Position,Adequate,en,22
b45d730253a3,BCA57CE2AFA3,joining the seagoing cowboys program would be a great opperatonuty for you.,Position,Adequate,en,12
423dddc72638,BCEBA1D60DFD,the authors suggustin that we should study venus is worh it,Position,Adequate,en,11
2a67fa532166,BD0D555216AB,students will be way more benifited if summer school projects were to be student-designed instead of teacher designed,Position,Adequate,en,18
eef333a93ac1,BD195459F3B9,the face is just a natural land form and not something created by aliens,Position,Adequate,en,14
f876c180c067,BD3AE65B1740,luke wants other people to join the seagoing cowboy program. he wants people to join it so that persons life would change,Position,Adequate,en,22
fb1972c2b547,BD7F5D94AFED,this is what i think should happen with out society. car-free days would be a new thing for everyone,Position,Adequate,en,19
2e2fb87973f7,BD891970FC4A,the picture is accually the martian of a butte or mesa. it's common across the american west.,Position,Adequate,en,17
4161c4c93870,BDA93024CF81,ths technology is has helping the humans by their invention over the time.,Position,Ineffective,en,13
626746e8b290,BDAAE2AE7BA8,"in ""the challenge of exploring venus,"" the author suggests that studying venus is a worthy pursuit despit the dangers it presents",Position,Adequate,en,21
6b0b473bf584,BDC4070CF21E,i believe that students should be able to design their own summer assignments,Position,Effective,en,13
1f2c155db6ce,BE243683124A,. teacher should not assign project during summer break,Position,Ineffective,en,9
c7c0fe6635d2,BE464F52C63D,i think my school should make students do extracurricular activity at school,Position,Adequate,en,12
060e5e626ac2,BE58ABE09429,"it was a mesa, a natural landform.",Position,Adequate,en,7
7c8a5875a473,BE80D73EC131,"when examining a summer project, it can be assumed that learning is encouraged for the purpose of keeping these necessary skills free from decay, so these projects should be student-designed",Position,Effective,en,30
8be823916b7a,BE9881C4920A,their technology is like te best in the world klike very hi-tech in this matter for thm to see how you are feeling is very amazing & can do magineficent things in this world,Position,Adequate,en,34
e644d6a59eb7,BEAA8D8A3EFD,"hey you!, you should join the seagoing cowboy program",Position,Adequate,en,9
740b03f395b3,BF070C66EE96,i personally think its a great idea to have limited cars.,Position,Adequate,en,11
b16506f8e45f,BF2B46872736,im going to be telling you a little bit about why using technology to read student emotion is bad.,Position,Adequate,en,19
9e903d830028,BFA4685DCDC6,"the law has been made in georgia that requires hands free driving, that means people can drive and talk on the phone without touching the phone. the law is still not as helpful as expected",Position,Ineffective,en,35
3f222cd25c0f,BFC4CADADD49,limiting care usage is an advantage,Position,Ineffective,en,6
e3678b94b1ca,BFC824D7C408,the summer projects should be designed specifically by students,Position,Adequate,en,9
e645cd80bba3,BFDD411D610F,i don't buy it. rejecting car culture is certainly the dumbest alternative decisions that anyone has to make.,Position,Ineffective,en,18
1f11f02a15e0,C05809232F0E,"i believe that while the answer is not simple, students should overwhelmingly be in charge in terms of the creation of these assignments,",Position,Effective,en,23
7b8d05a58e0d,C06AB6F566C8,"since it is students who do the projects, why not let them decide what those projects should be?",Position,Adequate,en,18
efe2f90573ac,C0767A86EFA6,my opinion is that we should study venus.,Position,Ineffective,en,8
95b958778560,C0897AC15921,the challenge of exploring venus was being able to study it and what all was on it and what could live on it,Position,Ineffective,en,23
b3412051614d,C08ABCCFBF4D,when the auther is talking about venuse he thinks that its still a good idea to study it nomatter what the dangers are,Position,Adequate,en,23
13fca8a57e14,C0B83D85BAFD,"even though nasa has accomplished moon landings, might mean we could accomplish landings on venus or another planet.",Position,Ineffective,en,18
a30c40ef4dc2,C0E94C60E7C5,i am here to inform about the advantages of limiting car usage,Position,Adequate,en,12
d0755715d421,C1043F3C0609,the face in my eyes i believe was real because you can't just drop what you're doing and go take a picture of something that's totally fake.,Position,Ineffective,en,27
b1228b7e986e,C162431F429E,i like this feature. i'd consider it very helpful on both computers and robots.,Position,Adequate,en,14
77d7ca6ecbbe,C1E2F0C453B3,the emotional edcpressions of students in a classroom is valuable because it can tell you alot about the students with in minutes of it.,Position,Adequate,en,24
8634511f5258,C1EAD0C50570,"i agree all students must partticipate in at leasat one extracurricular activity at school,",Position,Adequate,en,14
1a1f6b5a15a2,C1F74C98535E,the author supports their idea very well.,Position,Ineffective,en,7
a974b9317724,C21E1457C1D4,"technology cannot be used to express humans feelins or emotions, even with what is installed in it.",Position,Adequate,en,17
917d834fe27f,C24C0AF54AB1,"luke became a seagoing cowboy because he knew it was an opportunity of a lifetime, as he says in paragraph one. luke also wanted to help others who had been affected by world war ll.",Position,Adequate,en,35
c8323a1784b8,C268CF77D6E0,becoming a seagoing cowboy has a lot of ups and downs but the ups are accually pretty cool,Position,Adequate,en,18
c34c3eaaa41d,C295FC9B8627,the author is right in this passage because in paragraph 8 nassa is trying to shut down all the towers,Position,Ineffective,en,20
57dd1365ce4c,C30B2AD4AF0A,"due to this, it should not be allowed for individuals to use their phones",Position,Effective,en,14
7b07c89ea910,C30DD2DB1F70,"in my opinion, i believe reading emotional expressions of students in a classroom is valuable.",Position,Adequate,en,15
90cb5b934ccf,C31E318BE4C1,"in overall i agree, i think that students should do extracurricular activity",Position,Adequate,en,12
24452148a58d,C323ACC08DC7,the face could just be a natural landform like many other things like we have found out about.,Position,Adequate,en,18
0f7350d07844,C33B92E8D3FE,the author believes that studying venus is a worthy pursuit despite the dangers.,Position,Adequate,en,13
dc2f66a5f43d,C3EEDCA21B42,"teachers should design summer projects to help with this very issue,",Position,Adequate,en,11
32cda76c26c0,C405CB0C12D2,we may never know if we don't explore it but i still think it is a bit to much of a risk for us to take because we never know something could go terrible wrong and we all end up no longer exsisting.,Position,Adequate,en,43
f81fbd82625f,C4118746172C,"all in all, summer projects should be student-designed.",Position,Adequate,en,8
dee20612898b,C44A40CDFF3A,"so when it comes to these summer projects, they should be student-designed",Position,Adequate,en,12
3b12252d50f7,C4C3A58C5939,venus is dangerous because its one of the closes starts to the sun.,Position,Ineffective,en,13
d5165689d395,C4C6482B9C24,it is worthly to learn about venus,Position,Adequate,en,7
2eb0ee32caf7,C4F0E1CA18F0,the author struggles to explain the advantages of what will happen if nasa explores venus. it is close to impossible with the technology out right now for nasa to be able to explore venus.,Position,Adequate,en,34
46d8237990cb,C5021AF61E5F,students should not have to do a extra activity,Position,Adequate,en,9
c3b5dabdf3b5,C51752A9035C,"summer projects should be student designed,",Position,Adequate,en,6
b369ffef8193,C5A3278EB458,i agree that students should have to participate in one extracurricular activity,Position,Adequate,en,12
c0819b5b1606,C5B3EC7CBE65,as i saw read this part i noticed that the author isnt really against studiyng this planet he supports it.,Position,Ineffective,en,20
1a77e201c569,C5C6DED9C790,i think it's pretty much safe for stop driving cars or give them away,Position,Adequate,en,14
c93e4c336ebe,C5EDEF3A8C35,teachers should design the summer work,Position,Adequate,en,6
8678691030b3,C6204A4BFD65,if we were to drive less,Position,Ineffective,en,6
33fffff1cf39,C620D8B8466B,"everyone belived it to be a face of an alien, but nasa said it's just a face on mars.",Position,Adequate,en,19
22fbac70d65a,C6C49435744E,the idea of useing technology to read students emotions can have two different sides to it. people can like or hate this subjuect,Position,Ineffective,en,23
cbc32a7e4b1e,C71DC2FEAD0C,"what they shouldnt be allowed to do, is to choose certein ads and tv shows based off your emotions.",Position,Adequate,en,19
ed371a731530,C71F197DD70A,i beileve the author supports this acticle very well humans could survive on venus. it would take time and work but i beileve it could happen.,Position,Adequate,en,26
029d7a2062f1,C7373B980F7E,i disagree that you have to stay after school,Position,Adequate,en,9
65002a85a809,C74CBEFD0B9E,there are many ways to limiting car usage,Position,Ineffective,en,8
315580af4513,C79753F72EF8,"all that face is, is a rock with shadows from the sun to make illusions to the human eye.",Position,Adequate,en,19
c2b98cec8f3f,C7AD757540AE,i would not want this machine in my life,Position,Adequate,en,9
7ddd3a05c50f,C7FA88E9DF3B,"for these reasons, summer projects should be student-designed",Position,Effective,en,8
8280202c832a,C8126FF37E55,"in this article ""the challenge of exploring venus,"" the author gives many details throughout this text as to why he believes that studying venus is a worthy persuit despite the dangers.",Position,Effective,en,31
ff5fa3e64d67,C8ABD5217114,it shouldn't be up to the principal if they want to participate in them or not.,Position,Adequate,en,16
63ae61382042,C8C708EC29F7,you should consider doing a extracurricular activity,Position,Adequate,en,7
84f28cfb4293,C8D4EB858DA4,the author of this article uses many valid points and reasonings to support their idea.,Position,Effective,en,15
b7504e0fc53c,C8E9D6F3C80A,teacher-designed assignments are generally more effective than those created by students.,Position,Adequate,en,11
24cb65ce6b02,C8F439DC14CE,"my name is luke bomberger, and i joined the seagoing cowboys program, and you should too.",Position,Adequate,en,16
04a28fb82e5b,C8FCE2997372,exploring venus isn't a bad idea but very risky.,Position,Ineffective,en,9
88bd7c58ca31,C978BF282141,the author is very convinceing he didnt just say whats good nor did he say all what is bad.,Position,Adequate,en,19
3224bc11b60f,C987753AC378,some of the advantages to limiting car usage,Position,Ineffective,en,8
c89dfee51e21,C996FC0CBE10,"theface is indeed a natrual landform, how?",Position,Adequate,en,7
eab866de02de,C9AC065BB597,the face on mars is a natural landform,Position,Adequate,en,8
4c8b8b34b851,CA5DB05415A5,in no regard is this a safe practice and drivers should not be allowed to use a phone under any circumstance as it only amount to a more dangerous driving environment,Position,Effective,en,31
