id,topic_id,text,type,effectiveness,lang,tok_len
47728daf672a,7534BB13F2D4,"it's just seconds before you realize what's happening, and there's no going back when you cant even see what's coming. it takes little to no effort to put down your phone, and the same amount of effort to stop yourself from picking it up",Concluding Statement,Ineffective,en,44
2ef196020024,756C640A36D1,"the consequences that cars toll people with today are greatly weighing on an individuals daily life. they have their schedule built around their car and are constantly being time constrained because of it. the effect greenhouse gases have on the earth is huge and has not stopped. in order to help the earth in this parituclar topic, this action would be miraculous. not only do many people become lazy and very unhealthy because of cars, but they also take for granted what they can do without them. hiking and other activities are missed out on the daily because of these vehicles. many people can accomplish new goals and set new goals if it were not for certain transportation methods.",Concluding Statement,Effective,en,119
43c6c7613cb5,758703E5BF73,"the burden of having an entire project to do over the course of summer is the last thing students want. this task is forced upon them by their schools. therefore, educators should be accounted for having a well designed project to assign to students. the students already have extra, unwanted work to complete. they shouldn't have to be given the additional stress of having to design their own projects.",Concluding Statement,Effective,en,69
5836ed311cf2,75AADDF98A77,"in conclusion, texting and driving is very dangerous but tempting. teenagers are the most tempted to text and drive.",Concluding Statement,Effective,en,19
ce979e739a1b,75C4CC1ABECF,"in conclusion, schools should not allow students to choose whether they would like to participate in extracurricular activities because it can decrease the quality of the clubs, create unhappiness among students, and cause students to be even more busy and leaving students unavailable for other non-school related activities. giving students the freedom to be able to choose whether they would like to participate lets students have more power. taking away that power and putting just another thing thats forced on to their plate will cause students even more stress and discomfort.",Concluding Statement,Effective,en,91
a195dc4b0997,75C65F266CFD,"then i asked him ""now was that enough proof for you to believe me' and he said i'll tell you tomorrow. john went home and did research, when he came back he said ""yes i believe you now."" after that i was like want to be friends and he said yes.",Concluding Statement,Ineffective,en,51
b6de0df460ac,75DD5C0C5050,who woulve known a computer can do all of those things.,Concluding Statement,Adequate,en,11
a759016ca8a3,75F4CDC7BB69,"scientists will strive to meet the challenges by venus. it is believed that information should not be limited but risks should. if none of the scientists took risks for our planet, there would be no information about the past, present, or future. scientists work and risk the dangers of venus. scientists will do what they have to, to support their claims.",Concluding Statement,Ineffective,en,61
176b42dd72e1,761E554AE3D8,"it is time the citizens of planet earth envision the streets of beijing and the historic city of london, not as images of pollution and car-reliant places, but as clean and healthy ones. the advantages of limiting car usage makes this dream a reality, because this policy betters the environment and creates a better lifestyle around the world. hopefully word spreads quickly, and everyone, everywhere, knows of the advantages of limiting car usage, because only then, will our future be a bright one.",Concluding Statement,Adequate,en,83
f2a49ea0bfcc,7685070B6629,phones while driving can wait. you only get to live your life once and so do the people around you. don't think that looking at your phone for one second won't change anything because it could change everything. you can look at your phone when you get home or when your parked in a parking lot. snapchat can wait and a text to your boyfriend/girlfriend can wait because your life and the peoples lives around you are more important than one quick text.,Concluding Statement,Adequate,en,83
5bd55103b814,768885A4B61A,"as a result, students are busy after school, students are exhausted from long school days, and students are not interested in the activities at school are all reasons why the principal should not force students to participate in extracurricular activities. students have lots of other things to do after school, students want to go home after a long 7 hours of school and do not want to be at school for another 1 to 3 hours, and lastly students are not interested in the extracurricular activities at school because they are boring.",Concluding Statement,Effective,en,92
bc69df8f6470,7699AA6DF309,"my conclusion is that yes we shoud study venus because it may have humans been in their planet, because they have water,sun,just like the earth does. and our travels on earthand beyond should not be limited by dangers and doubst but should be expanded to meet the very edges of imagination and innovation. and sent more people to venus and see what they have as a planet.",Concluding Statement,Adequate,en,67
d0e212212ec7,76C3430373A4,in conclusion if we could possibly bulid something to survive venus we could find some amazing things like if it ever ahad water and find maybe remains of past forms of life.,Concluding Statement,Ineffective,en,32
e4ef4f414635,76CDE9069DBE,"summer projects are something to make sure students keep learning over their break. it's clear to see that teacher-designed projects are much more efficient. without the guidance of teachers, students could make simplistic projects that offer no benefit for the teacher or student. the teacher's knowledge about the project could make it helpful for their students to keep learning different ways about the material. it is also common for students to forget or lose interest when they are given too much responsibility for an assignment. student-designed projects can leave room for a large quantity of errors and mistakes that could ultimately defeat the purpose of a project. therefore, teacher- designed projects are better in the sense that they can keep the student learning as if they are still in school but give them time to enjoy the benefits that come with summer break.",Concluding Statement,Effective,en,143
5254c247a33b,77013FCECE6F,"extensively, i would recomend this as a career path to any who are interested. the years that i was a seagoing cowboy, were a great few years in my life. i am very proud of the choice that i had made to do it. this choice changed my life in most every aspect. it opened my eyes to the world and could do the same for you.",Concluding Statement,Adequate,en,67
fea4674d31a9,7742D58270C9,so i believe that people shoudl be able to have there phones people just need to be more respinsible of how they use them.,Concluding Statement,Adequate,en,24
308ddf9e449a,7794085FE26D,in conclusion it would be beneficial to both students and teachers if summer projects were student-designed because it will remain that students still have an exciting summer while being creative and finally being able to do a student-designed project. so therefore during the summer the only projects that are given should be student-designed so that it will remain intact for students to have a stress free summer for while they're still completing academic activity.,Concluding Statement,Effective,en,74
a13b9a385f1c,77CF3644F240,dr. huang and dr. paul eckman are proving to the world that increasing happiness will help other feel better on a daily basis and want to do more.,Concluding Statement,Adequate,en,28
b6e5cb060ea2,77E7C5CFF241,so lets put this new computer technolgy to work and lets put it on every school computer.,Concluding Statement,Ineffective,en,17
b192f1f7692e,780F45FB6F2D,"finally, i believe you shouldn't use your phone is for the best. if you don't you don't have any risk on putting people life in danger. everyone would be safe and no accidents would occur. phones shouldn't even belong on your hand while driving. unless you need it to get somewhere.",Concluding Statement,Adequate,en,51
7f6249a4a11d,7811131302BA,"in conculsion, the authors idea might sound a bit bazzar, but it is not a bad idea. since the planet a while ago was like earth, still looks like earth, and it is the closest to earth. so maybe in a couple of years nasa might finale make a plantery vist.",Concluding Statement,Adequate,en,51
7228bc6b9332,78B951722074,"it is time for teacher-designed projects, which can be less interesting, stressful for families, and rushed, to be replaced by student-designed projects where students are independantly creative. although it is good for schools to make sure all their children are not losing skills over the break, the same skills would be practiced if children got more freedom to design their own activity. plus, summer work would be full of more enjoyment and acedemic value!",Concluding Statement,Effective,en,74
95d7255ccec1,78F10D62A0DC,this is details to support on how the author sugguest that studying venus is a worthy pursuit despite its dangers.,Concluding Statement,Adequate,en,20
64b0a147ec63,7915BE25917E,schools should not even try to afford this technology it will be really expensive.,Concluding Statement,Ineffective,en,14
e37e88ec0c53,794A0704B01C,"since some schools require summer projects they should be student- designed because students should have a summer to relax and not have their plans ruined, students can choose a topic they are interested in and it allows students to learn responsibility. while there are so many more examples of why summer projects should be student led the examples stated are the most important ones. students being able to make their own decisions is apart of life, and the school system not granting that experience is a tragedy because is stunts a students growth in learning.",Concluding Statement,Effective,en,95
3b7385e73356,79887DA7C1B1,"as previously stated, summer is usually an important time for both students and teachers. rather they use it to participate in activities, or family events. or, relax and take a break from school and work. at the end of the day, a student's education is important to maintain. but, so is their time and schedules. that is why students should be the ones to design their own summer project. along with the fact that it would lighten up a teachers work load so they as well could enjoy their time off.",Concluding Statement,Adequate,en,91
714b00a382a3,7A0C11980EB8,"in conclusion, the author supports the exploration of venus, and is open to finding ways to explore this harsh planet. he believes that the knowledge we would gain from venus would be very beneficial to the people. he believes that mankind has endured many other harsh endeavors such as the exploration of venus, and the curosity of mankind will likely lead us to exploring the great hot planet of venus.",Concluding Statement,Effective,en,70
83adff3c950c,7A0F4648B341,"mandatory participation in extracurricular activities is bad for students because the students may not have time, they might not be interested and they lose the ability to choose for themselves. it is important students that students have the right to choose so they know that there are always options. if students are forced to take extracurricular activites, they will become more disheartened, more weary and tired from balancing their social and academic lives along with sports and other classes, and wake up with less promise that they would have a good day. after all, we do need to nurture our students, as they are the future of the world, as the next generation.",Concluding Statement,Effective,en,113
e610a603f059,7A347C69D3D1,"summer assignments come in a variety of ways, but having them based on the teacher's units and plans for the school year will prepare both student and teacher. summer projects can be used in any subject to benefit the teacher and allow a smooth year for easier teaching when knowing the students skill set and be prepared to change plans to accommodate these. as a student continues to move up the grades and start taking college leveled classes, it is imperative to have some incoming knowledge of the subject and to expand on previous skills. summer projects can either be student designed or teacher designed, but in the end a student ill benefit only if the assignment is based on the teacher.",Concluding Statement,Effective,en,122
bbf6d0b5aec0,7A3E4D5F7F6D,"i completely agree with the principals assignment and i would recommend to a lot of people that participating in an extra curricular activity would be a good thing. extra curricular activities are fun, stress coping, and can improve life skills. extra curricular activities can make it easier to suite your personal needs and help you get work done. extra curricular activities can also be fun and interactive with other people. but the main thing to remember is that extracurricular activities are supposed to help with your needs.",Concluding Statement,Adequate,en,87
c21d5e6c4ff0,7A86EA9E70AC,they could walk ride a bikes or do something .. people who done have license need to not drive because they can get into big trouble and they would go to jail for it ..,Concluding Statement,Ineffective,en,35
bea7e2706327,7AFEC882B9F5,"teacher desigend projects make this possible by, giving a time frame, taking away pressure, and giving more knowledge to the student.",Concluding Statement,Adequate,en,21
f21dcc8dbf02,7AFF516471C0,so if ou ask me do you think that we should make robots to read our emotions. i would just simply say no its to complicated and learn to comunicate with people to fix problems and dont try to be the ruler of evrything cause you will fail and if the world ends ill blame it on you.,Concluding Statement,Adequate,en,58
d5dd7dbfcd27,7B0D23FCA29B,"if adding an extra curricular activity to a students time, then it will give them social skills, lead them to high school, and help build a healthy schedule. these are the main things that students need to be successful.",Concluding Statement,Adequate,en,39
bdc5ba80a69b,7B52C05A4BDB,"i strongly believe students should make these summer assignments, allowing us to critically thing and be creative. teachers want to make you critically think but their assignments are boring and always the same. we need students to put a fun and interesting spin on summer assignments. leaving us with a brain full of knowledge and power.",Concluding Statement,Adequate,en,56
1b9281ea6ba5,7BB7EF3AD4C6,there was no evidence of there ever being an alien just a historical landform that was a familiar to a humans face . but people were still not satisfied about the research . what the picture actually shows is the martian equivalent of a butte or messa lanform not an alien or artifact .,Concluding Statement,Adequate,en,54
89e7b46c66f3,7BDF02EBF9F9,"in summary, we should continue studying the planet venus despite the dangers because if anything were to happen to our planet, earth, venus would be the closest planet we could go to, we could learn more about venus and the planet's harsh conditions, and because venus is most like earth and had the ability to support life. furthering our research on venus can only benefit us, so lets stop worrying about the dangers and get out and explore our planetary neighbor.",Concluding Statement,Effective,en,81
35678e424984,7BE3B580C5DB,"the author of ""the callenge of exploring venus"" did a fair job when arguing that venus is a worthy pursuit despite the dangers it presents. while the author did accurately present the dangers and solutions for the dangerous parts of exploring venus, they failed to create a strong thesis. the author exceeded when giving factual information about the topic to help the reading get on their side of the arguement; do to them struggling to get across their position on if venus exploration is worthwhile, some of the provided information they gave was not used to it's full potential when changing the reader's opinion.",Concluding Statement,Effective,en,104
eca3c5909bb3,7C4E2E967B41,"to conclude, just to know, everyone be safe because nobody needs to try to end their life too soon and easily. keep your phones off and pay attention to the road at all times . ignore all distractions most difficulty and everything will be okay and great. driving is very serious at any times. people who can't really see don't need to be driving at night that's not safe either .",Concluding Statement,Adequate,en,71
4c54e56b8b57,7C8B867A0A1A,"in conclusion, cars are a hiderance. cars are stressful and cumbersome objects, getting rid of them would help reduce stress in the population. cars are high contributers to pollution, creating smog and causing problems. also, cars are a comodity that is being used less and less. people are putting down the car keys and picking up a bike. so why not join the trend?",Concluding Statement,Effective,en,64
36ad838cebc9,7CE58A7E90FD,there was no alien monument after all. the pictures actually show a butte or a mesa landforms comman aroiund the american west. these are natural landforms becuase scientitst say that there is no life on mars. nasa took pictures in a digital image 3 times bigger than the pixel size.,Concluding Statement,Adequate,en,50
ec2884c936c1,7CF49F831E85,in my conclusion emotion can be easy to find threw high tech software but we as human can see the person emotions to but the only differents is that we see the main picture and not the littlest one's.,Concluding Statement,Ineffective,en,39
ba9b4c5f1724,7D08A1D7086A,"not only should cellular devices be prohibited completely but, the law as well should be changed to not having a device at all while conducting a vehicle. this will prevent many accidents as well as saving many lives. many people already do not follow the law and maybe never will. only way they will actually respect the law is if an accidents happens to them or they get caught not obeying the law. therefore, people should be restricted from using cellular devices while conducting a vehicle. no one wants to go through a terrible accident nor be the reason for a fatality.",Concluding Statement,Effective,en,102
65a371c86858,7D378AEFD0C3,", you should become a seagoing cowboy because you would help people in need, it is a once in a lifetime expirience, and it is fun. luke bomberger crossed the atlantisc ocean 16 times and the pacific twice to go help people in need. so, you should go and sign up to become a seagoing cowboy",Concluding Statement,Adequate,en,56
fbcff3566840,7D577B9D3888,"i disagree with the principal's idea. it lengthens out a long school day, can make students feel left out, and can mess with a student's schedule. it doesn't seem fair for the school to control a student's out of school time. while school is important, it shouldn't be a student's entire life, they need breaks from it. clubs, activities, and sports are balanced because people who want to be in them join them, not because they have to. other people can suffer from a student not participating in their activity making it not enjoyable for others. the school shouldn't choose a student's out of school life.",Concluding Statement,Effective,en,106
1c2874a2e491,7DF12B42AB72,"to me, i felt that students had the better argument because at the end of the day, it's really all bout what they think and how they feel. they are the having to do these assignments and a certain time, and actually be expected to put everything to the task. for the familes point of view, knowing that their kid can't have the type of summer they want to have because of these summer projects just doesn't sit right in my book. lastly, but not leastly, the teachers point of view. i completely understand that even during the break, students should still keep their mind focused, in order to prepare for not only the next school year, but the many years to come after that. but, then again this refers back to the students who have to do the work at a not so good time for them. honestly, i think their should be no work, or assignments given to students during the summer break. it's really not that not worth if the students aren't going to give their 100% best effort to even try to do it.",Concluding Statement,Adequate,en,188
af0caef7923f,7E2EF53A56BC,"in ""the challenge of exploring venus,"" the idea that studying venus is a worthy pursuit despite the dangers it presents is supported through venus' vast similarities to earth, venus' proximity to earth, and the innovation in machines by researchers that could make them work long enough to expand mankind's knowledge on venus. the idea that studying venus is a worthy pursuit despite the dangers is supported through venus' vast similarites to earth, which is why humans have such interest in this particular planet. the idea that studying venus is a worthy pursuit despite the presented dangers is conveyed through venus' proximity. the idea that venus is a worthy pursuit despite its hostile environment is supported through the innovation in machines that could make the close-up exploration of venus possible. the author believes that sometimes humans cannot let curiosity, imagination, and innovation be trampled by the dangers and doubts. humans cannot live in fear all the time. the human spirit always demands that humans continue striving towards knowing more.",Concluding Statement,Effective,en,168
d668757b1a61,7E54AA9ADF2B,", summer projects should be designed by teachers. this would be more beneficial to both students and teachers. the teachers would be able to assign projects that are relevant to their lesson, relating their summer work to the unit they will be studying first, allowing them to be able to start learning as soon as they get back to school. during the months of summer break, the last thing that students want is the stress of a project. it would be much easier and less stressful if the teachers designed the project to reduce the amount of preparation needed from the students. the teachers would give the students clear guidelines, and then be able to help the students because they have a distinct idea of what they are looking for. summer projects should be teacher-designed to insure the relevancy of the project, guarantee structured guidelines, and limit the unnecessary stress for students.",Concluding Statement,Effective,en,152
8b4e712f411d,7E6236F28B06,"overall, the author knows how harmful these stuff could be, but they just love how they make a discovery, which is worthy. they feel as to being one step ahead by testing them and keep testing them so they are able to come out with an outcome of something more epic and worthyly of venus and its dicovering which made it itself a worthy pursuit.",Concluding Statement,Adequate,en,65
0b96d7992f86,7E873F1E93C2,"in the end, the rule should be passed and all students should be required to participate in extracurricular activities. it will not only be beneficial for their mental health, happiness, and social life, but also for academics and physical activity.",Concluding Statement,Adequate,en,40
c5d8998ff2bc,7E97F03304F1,so this is why i think this technology to read emotional expressions of students inside the classroom.,Concluding Statement,Ineffective,en,17
8f426f41cf4b,7EAB25FDB984,these are some reason why you should believe me when i said the face is just a landform nothing else not and alien face or an human face. i understand why someone would think this is a alien face because the first picture was not so clear and it did look like a face.,Concluding Statement,Adequate,en,54
92f2c8745d49,7EC34F21069A,when technology changes so does our ideas and perspective on our surroundings. congestion causes stress and reduces the chance of a clear sky. car usage changes the lives of many as well as impacts in what we care about and what we don't care about. limiting car usage will help individuals carry themselves in their environment because it will cause less pollution and less accidents.,Concluding Statement,Adequate,en,65
99ae9e342656,7EDF56FCB4AC,principal and they have nice atute and they have good teacher and they will check your grades and how will you do in your classes and they check on other teachers rooms.,Concluding Statement,Adequate,en,32
2442e22951fd,7EDFBE24CF70,"in conclusion, venus is interesting, helpful, amd safe. venus has been tested out and has been experimented on. by the experiments people can tell whether its safe or not. after finishing the passage, venus is an environment which everyone would enjoy.",Concluding Statement,Adequate,en,41
fadd308553e1,7EECF753189D,technology has delvoped over the years. from when the first sight of a camera to now it will always evolve into something better. technoogy is the only thing will always change into something different.,Concluding Statement,Adequate,en,34
d54903bc5dc6,7F220FD6CACF,the new use of this technology to read the emtional expersions of students is a good idea. the technology will be a helpful thing in the near future for all of the school to keep the studetns on track and wont get lost on there lessons. this new technolgy wlll help students alot.,Concluding Statement,Adequate,en,53
76f8380b692c,7F513E5DA945,"in conclusion the new technology would be usful in a classroom because it can help teachers identify how a student if feeling, if they are confused, and if they need help.",Concluding Statement,Adequate,en,31
4c716281179b,7FB02EF0CF58,"in conclusion, i think that is really depends on how your family copes with it and your schedule. most students will have the time for extracurricular activities and others don't have the time to. this is why i think that it depends on the students schedule.",Concluding Statement,Adequate,en,46
772d9cdcbbf5,80031EC3D9B6,"cars, both the rose and the thorns in a community and enviroment, can be both benificial and harmful to people, depending on who you are. for most regular pedeastrians and citizens within a city, less cars means less pollution, traffic, and stress. unless you are a business owner of a car dealership or working for a delivery company, limited car usage means very postive things for social relationships, health, the enviroment, and general living conditions of a busy city. the less harmful emissions of gases from cars could greatly affect the outcome of our clean, energy efficient future.",Concluding Statement,Effective,en,98
dbf668aa0def,8003F62C4A0C,"while ignorance is bliss and most drivers highly doubt the possibility of an accident because of using a phone while driving, there is still a 400% chance of crashes occurring due to being distracted. laws being passed to establish security among citizens are in vain due to the ignorance of people that do not care about the risks. they do not only put themselves in danger, but the driver is also responsible for the passengers, pedestrians, and the other people on the road.",Concluding Statement,Effective,en,83
324379cb9402,802C65A883AC,after all that hapend the whole story was about the face and mars and if there was live.,Concluding Statement,Ineffective,en,18
aefd8494c08d,80373BDFB665,"in conclusion, texting and driving is not safe at all. it takes away people that are not deserving of the pain that they're receiving. laws and regulations have been set to try and help lower the deaths caused by using cell phones and driving. life would go much smoother if people just listened and played their part.",Concluding Statement,Adequate,en,57
dce126fb4d0f,8058E20D84BF,summer break is a time for laughter and fun. summer break is a break from school. students shouldn't have to stress the fact that they have a project due on the first day of school. specially a project that is challenging and overall boring. teachers have no intent on making the projects interesting or easy for the students. they honestly just want to get it done so they can go on their break as well. allowing students to design the summer break projects would be a step in the right direction.,Concluding Statement,Effective,en,91
c7b036bcdb17,80591C680EBC,"although the face is not real and is a natural landform, researchers will stop at nothing to prove it is real. conspiracy theorists are still trying to find the truth. little do they know the truth has been revealed, the face is just a natural landform.",Concluding Statement,Adequate,en,46
95d68fd14b6e,806100760821,"its carzy how some countries have no cars allowed policy. some countries baned cars, dont allow them on the streets. people would go carzy if they didnt have their cars and had to walk everywhere they want to go",Concluding Statement,Adequate,en,39
ee9369b3cf91,809AD723F37C,"do not believe what movies and sometimes even the internet says. who you should really believe is the people who actually saw the ""face on mars"" with the technology they have built to study it. you should listen to the team of scientist who know all about space and the planets. they study the galaxy inside and out and know way more about the ""face on mars"" and the planets then the movies and magazines do.",Concluding Statement,Adequate,en,76
c82f6a01cf64,80FE1A70F85C,"students wait all year for their three month summer break. most schools dont require a summer project, however, some schools do. over break there should be no project but if required give students the opportunity to design their own. this could not only benefit the students, but the teachers as well. a student-designed project would introduce students to their teachers, giving the teachers an idea of what the student does and does not know. it would cause students to brainstorm and come up with creative projects and help student's to find what interest them. a student-designed summer project would be effective for students as well as teachers.",Concluding Statement,Effective,en,107
8bfb9bf246e8,811B878CE2C1,you have to at least tryout for the seagoing cowboys program because you never know what could happen at the program. you could have fun or you could get hurt or injured. so you have to watch out for that so you do not get hurt or injured. if you want to be a cowboy you have guns to protect yourself and when enemies try to shoot you then you can shoot them instead. so you might not get hurt if you carry guns on you for protection.,Concluding Statement,Adequate,en,88
ec09b028304c,81587E82D64B,so i this system have benfitie and bay way just lets we hao to use it,Concluding Statement,Ineffective,en,16
e8f0890042f3,81BC51842FBB,"science it to greatly advanced now and if there was any form of life on any other planets nasa would atleast have an idea of it. i don't believe this is an alien artifact, because mars cannot support life.",Concluding Statement,Adequate,en,39
a4c6d2c34de0,81EE0A1746B9,if a compute can do all that then,Concluding Statement,Adequate,en,8
501f6b5a69ff,81F537995AC6,"to conclude my essay having a phone while driving is not necessary in any way. just wait till you park somewhere or you get home to check it, because your life is more important than a text message.",Concluding Statement,Adequate,en,38
c43290606102,8212DA6D0656,"coming to a conclusion, the face on mars is just a natural landform. even garvin, the mars global surveyor said it himself,""what the picture actually shows is the martian equivlent of a butte or mesa, landforms common around the american west"". the face on mars is really, just an natural landform.",Concluding Statement,Adequate,en,51
bc19104e9430,821972DE4E6C,"in conclusion, science play an importent roll in technology and technology have created machines that can tell your emotions. we are humans and by the advance of technology, future then might change the way we act, think and possibly live our lives.",Concluding Statement,Adequate,en,42
3b60f52a8e6b,82223F37DDCC,that is why i believe that the value of using technology to read students' emotional expressions should be forgotten.,Concluding Statement,Adequate,en,19
4fea16dff3a4,827472D8F8A9,"in conclusion, the image of the face was just a myth and i will never say it was created by aliens. aliens aren't even real, that hasn't benn confirmed or said. not one scientist has said that they have seen a living creature on any planet walking or doing anything. these were just rumors and it can be said as a myth if people want. based on these reasons, i believe the face is just a natural landform on mars.",Concluding Statement,Adequate,en,80
48ceafab0b85,82B175592A9D,the software update knew about the painting monsa lisa face expressions.,Concluding Statement,Ineffective,en,11
6301b8234003,82B39D03262F,"all in all, give it some time do some research study and some day we will be on venus.",Concluding Statement,Adequate,en,19
31b5d3fa8d05,82BC11EA5744,"astronomers curiosty is whats going to help us learn about things and planets besides earth. woudn't you want to learn more about our world even though theres going to be a little difficutly during the way? maybe one day scientist can overcome these small problems and learn more about the atmosphere. i think astronomers are going to take on that challenge. remember anythings possible if you put your mind to it, and thats what astronomers are doing.",Concluding Statement,Adequate,en,77
35db27a1e21d,839FDA058989,"the""face on mars"" is a natural landform because aliens can't live on a planet without anything to survive, natural ladforms are all over the universe, and the face is just huge rocks formed together looking like a face.",Concluding Statement,Adequate,en,38
7e8d3a422d8f,84305C417C4B,"extracurricular activities should be mandatory. this would help kids stay out of trouble because it would keep them doing something healthy instead of something mischievous. it would students kids stay healthy because it would force them to do something active. and finally, it would help students because it would help students gain a social life because they could communicate with others.",Concluding Statement,Effective,en,61
c39dfe6f6f93,8439B0D3B7DC,"conclusion,every year different technology is coming out,i can't imagine what is going be like in 20 year later. what kind of technology would be going out.",Concluding Statement,Ineffective,en,26
36866d95f8f5,84CA98DC9D16,"although the use of cars may be convienent, the benifits of limiting the usage may be beginning to outweight the inconviences. between reducing the greenhouse gas creating a cleaner environment as well as lessening stress and making the roads safer, the advantages of limiting car usage in the united states are major.",Concluding Statement,Effective,en,52
bf2972d1b02a,84DA3A4E84CC,students have a unique way of showing their academic and social potential to the world,Concluding Statement,Adequate,en,15
9d6eed373e2d,84DB11599420,"summer is the time to relax and unwind from the stresses of the school year. it's a time of mornings spent sleeping in, afternoons laying out by the pool, and nights sleeping on the roof, counting the stars that gleam in the sky. that is why students look forward to summer break. as a result, schools should not contribute in reversing the association students make between summer break and enjoyment by assigning teacher-designed projects. with the intention of continual learning occurring over summer break, schools should allow projects to be student-designed. it gives students the chance to explore their passions and make new discoveries without any limitations. teacher-designed projects only serve in holding students back from doing projects that truly hold meaning to them. taking into consideration all of these factors, the most logical decision schools can make is having summer projects that are student-designed. this will allow students to have a good time in both the academic and non-academic part of their summer break.",Concluding Statement,Effective,en,165
f064ba5a28ca,84DC528FB9BC,that is why i think that we should emplement this new technology into our school systems.,Concluding Statement,Ineffective,en,16
eea5ebc2554b,84F4ACD3C467,the image actually shows that the martian qquivalent of a buttle or mesa which a common around the america west.,Concluding Statement,Adequate,en,20
ca85fff9c4d6,84FFEF07FB0D,you would need to have more than pictures of a rock formation to support your theories on whether or not alien-life does exist or not. more goes into a theory if you can support it with proper evidence.,Concluding Statement,Adequate,en,38
3b894c5206e4,855398650C01,this is why i think it could work. this is a very smart idea for the future and i think that most people would like this idea too. it can really change the future and these are three ways i think its a good idea.,Concluding Statement,Adequate,en,45
d939ad65eab5,8579CD3051BD,", it is important to know that all of these things these countries are doing are for the good of the world. it is good that it is more of a mandatory participation then a optional objective so that people won't take global warming seriously even though it is.",Concluding Statement,Adequate,en,49
b08b5cd575dc,85983B2516C5,"because of the lack of availablity, the potential cheating of the software, and the privacy concerns involved, the facial action coding system is not able to be used in its current state to benefit schools. while this technology could be used in the future to help students, for example students with mental disabilities, it is not able to do so as it is now. it will be interesting to see what this and similar technologies grow to be, for better or for worse.",Concluding Statement,Effective,en,83
aba7c1e874a3,85A320C7B916,"in conclusion is states in paragraph 8 "" striving to meet the challenge presented by venus has value, not only because of the insight to be gained on the planet itslef, but also because human curiosity will likely lead us into mnay equally intimidationg endeavors,"" thoes words that came from paragraph 8 would probabaly be some what some danger but nit that much.",Concluding Statement,Adequate,en,63
b57ec258e862,85B22ACB7FBC,"in conclusion, these are the factors that have lead up to phones on the road being a huge mistake.",Concluding Statement,Ineffective,en,19
a095e0d37161,85D4CB998D62,in other words going to venus can be very resourcful and problaly become of use in the future.,Concluding Statement,Adequate,en,18
cd78b18488db,85E38E898579,"in conclucion, i think what the author study was good fact about the plant venus.",Concluding Statement,Ineffective,en,15
1b8ab16b04d9,866E03D00129,"every human has naturaul rights, and in america everyone has the right to freedom of speech. but part of that right to speech is having the choice not to speak. the facial action coding system would take away people's freedom of facial expression or emotion. people should have the right to chose to who and when they express their emotions, and this system takes away these rights.",Concluding Statement,Effective,en,67
4fd7f7794bd2,86A3A166AA67,"to end with, unless this technology is enhanced and backed up with science instead of opinion i do not think it will be very dependable in determing the emotional expressions of students.",Concluding Statement,Ineffective,en,32
01eb0101e2c4,86D1F207868B,"overall, both ideas are great and really help them learn the material well, i just believe that the student would be better off by having the teacher design the assignment. the teachers know exactly the material the student needs to know to be successful in the course. the teacher have spent years familiarizing themselves with the information invoved in the course. the teachers should be designing the assignments because what is best for the student and the material the student must know before coming to the class.",Concluding Statement,Adequate,en,87
0d6f44640172,86E5ADAE8206,"giving students control over what they do for a summer project could greatly benefit their learning. by requiring them to design the project themselves, students are then also required to step up to the plate and be more responsible and creative. learning to develop these characteristics is far more important than any history or science lesson their project may be on. as stated earlier, summer projects are usually not followed up on, making students even more likely to forget what they learned about from them. and at the very least, making the projects student-designed would save teachers from having to do it themselves, which they would most likely appreciate since they are already given enough work as is.",Concluding Statement,Effective,en,118
ca52d84bd666,86FD29FA8938,overall my thought about the facial action coding system is great. you can take it so far and you can keep it how it is. even if graphing shows that people don't like it i still think it is a good idea for me thinking saftey wise. thats just the people life and you can also take it very far with paintings. i think this idea is a million dollar hit and it should be tested out.,Concluding Statement,Adequate,en,77
9c1bce9f1e80,878BE2C1F6FB,i hope as we move forward in life people can learn from each other's mistakes. texting while driving is the worst thing to do you can . loose your privilege or suspended license. even worse you could kill someone while walking. so the question is does it really worth texting while driving?,Concluding Statement,Adequate,en,52
3ee735cf06a0,879F0C1C09CD,"but for now we don't know 100% that aliens did it or if metors hit it and it looked like a face or if aliens did it. and if aliens really did it then we need to get nother camera up there and see if there is any other life out there. then the person who is asking that question would say ""havent you guys already put one up there and theres nothing"". then i would come back and say then why do you think that aliens did it if we got nothing on the cameras that we sent up there. so he would be kind of wrong if we dont have any evidence that aliens are out there.",Concluding Statement,Adequate,en,119
a4cd7bdabc08,87A3A28A5EB8,this is why you should be involved in at least one activity its so many to choose from. so there is no reason to not be involved at all. you might just want to try other activitys out just to how those ones are and you might just like it.,Concluding Statement,Adequate,en,50
f50a1a2f6eb8,87A6EF3113C6,"although venus is a very harsh planet and there may not be any possibility of life, it would still be worth it to explore this planet and how it works. the author explains in detail what venus is like and supports his ideas with scientific facts and data. there is a possibility that life could sustain on venus but that is unknown unless the option is explored.",Concluding Statement,Adequate,en,67
2ad86450e30f,8836AD393A34,"reducing automoblie use in the us should be a goal, but it cannot be approached through laws or restrictions. we can model our suburbs and cities to be more friendly to alternate transportations, and we can build public transportation systems across america. the reduction of co2 emissions from cars will curb our contribution to global climate change and make a better future for generations to come.",Concluding Statement,Adequate,en,66
